text,sentiment_label,sentiment_score,suicide_label,suicide_score
i am so depressed right now dont know what should do just want to die.....,0,0.9996498823165894,LABEL_0,0.9996142387390137
Songs don’t make me sad comments don’t make me sad it’s like I can’t feel anything but when I smile all I want is to unsmile cus it’s hurting,0,0.8848411440849304,LABEL_0,0.9999971389770508
"Whoever is reading this..


You are special If anything happens to you i will be sad,Just please don't hurt yourself, I'm always here for you i care about you, You are unique in your way you are a beautiful person, 
I will be here to care about you when your hurt or feeling emotional i am always here for you,God will always be with you, I love you all, I don't wanna see any of you get hurt so if you bully please stop you never know what's happening in that person's life.",1,0.9995824694633484,LABEL_0,0.9994462132453918
wow this is like  months old,0,0.9616734385490417,LABEL_0,0.9999945163726807
this is the saddest moment i had in my whole life....,0,0.9996254444122314,LABEL_0,0.9985207915306091
The saddest part if my life is my bf for 4 years broke up with me and tomorrow that day my mom and dad   have a divorce and then a weeks ago my sister died and now i dont know what to do in my life😭😞,0,0.9988012313842773,LABEL_0,0.9999970197677612
It’s kinda crazy because I try my hardest to act like I’m happy and try and not be the sad kid in class but I can’t handle it because people don’t know What you go through because I have seen more then enough for people to deside to commit suicide and I am thinking now of how many people would be sad if I where to go away and I know my whole family would be sad but I know I can’t commit cause if I do my mom and my dad would want to die without me,0,0.9953298568725586,LABEL_0,0.999983549118042
I’m not weak. I’m just tired of being strong😞,0,0.981743574142456,LABEL_1,0.9959143996238708
Tell me one thing you wished someone told you when you needed it.,0,0.9970230460166931,LABEL_0,0.9999943971633911
"Today the day is my bad day ever . i miss her . i will come back next year 😔

2020 💔",0,0.9942939877510071,LABEL_0,0.9999642372131348
"Hey.

Hey, you.

Yes, you.

You're the one reading this, aren't you?

Well, let me tell you something.

You need to know.

DON'T SCROLL, please..

I know, I know I'm a stranger here on the internet.

But, I guarantee you, you need to hear this.

Are you in a dark place?

You aren't alone.

We all were there, y'know.

Feeling Suicidal?

Please don't.

I think you matter.

Even if I don't know you, I still think you matter.

You are the best stranger I've met.

So, do something for me real quick.

It's quick, I promise.

Drink some water.

WAIT! DON'T WIPE THE WATER OFF YOUR LIPS YET!

Look, see how they shine?

See how they twinkle and glimmer?

it's like you.

Even in the tiniest bit of light, you shine.

If you want to take your life, think about something.

Out of the 7 billion+ people on this earth..

Someone out there, they think you're perfect.

They love you, so much.

Imagine how much you'd hurt them if you left..

even if it seems unlikely, I can assure you.

Someone out there, they love you.

So keep fighting.

You'll win, no matter how hard it is.

""Fight the storm to see the rainbow"". Remember that, okay?

Good, I love you.

Stay safe, handsome/beautiful :)",1,0.9995161294937134,LABEL_1,0.9986360669136047
"Can someone get me out of here? My house, my town, just life pls and thank you",1,0.9989919066429138,LABEL_0,0.9938008189201355
"I’ve noticed too many people self-diagnose themselves with depression, often for attention. It takes off of the real ones that need help.",0,0.984886109828949,LABEL_0,0.9517719745635986
I’m 11 anyone else? My family doesn’t care about me. They have said they wish I wasn’t born to me strait to the face and they also have said they wish I would go to hell. Everyday  they are arguing with each other and they get interferes with me for no reason and when I tell them to please stop never I try so hard to stop the tiers but when I go to sleep or go to take a shower they all come out,0,0.9984878301620483,LABEL_1,0.9984605312347412
My friend committeed suicide yesterday this was her favorite song💔😔,0,0.7823300957679749,LABEL_0,0.9999963045120239
Im tired of being happy im tired of smilein I'm tired of living because of something that I didn't do and now my life sucks and all I can think about is staying in my room but screaming all of my pain out on my pillow and crying out my pain,0,0.9984188079833984,LABEL_1,0.9995245933532715
Worst part is when you put in full effort for the homies and they give 1/4 back🙍🏼‍♂️ shits funny asfff can’t even stop. Laughing lmaooo🤣🤣,0,0.9867221117019653,LABEL_0,0.9999969005584717
this feel good in my mind,1,0.9998778104782104,LABEL_0,0.9999940395355225
I can't live like this anymore I don't know why but I'm everytime depressed 😣😭,0,0.998658299446106,LABEL_0,0.9999890327453613
Thanks 😊😢,1,0.9997145533561707,LABEL_0,0.9883161187171936
"You ever just want to run away :) just me..? If anyone wants to know my story here it is:
I was always ignored as a baby because my sister was ill and then I started to become the most teased and most clumsy and nobody cared and my 2 oldest siblings where always rude to me. Today my other sister knew our dog didn’t like me and I was supposed to do something to get her to like me more but my sister did instead. I also stubbed my toe and it hurt like hell and nobody cared and she also went through my makeup and stole stuff like always, I always got bullied at school as well and a lot of people hate me. I got replaced twice and I have a dead uncle divorced parents and I’m not happy at all. I just wanna run away and hide forever. I also and the most skinny in my area. Which a lot of people make fun of me for it. Thanks for reading if you did. I have cried so much I can’t take it. I have a,so mildly slit my wrists. I’m to scared to die or actually cut with a knife or anything. But at the same time it’s so tempting...",0,0.994239091873169,LABEL_0,0.9986421465873718
I Wish they all felt my life when I was a kid,0,0.9936030507087708,LABEL_0,0.9608170986175537
Hello everyone my name is Yurianie am 10 and am depressed can you guys give me advice,0,0.9993473887443542,LABEL_1,0.8571301102638245
I'm tired of feeling unearned love,0,0.9977145195007324,LABEL_1,0.9895831346511841
Girls are confusing,0,0.995353102684021,LABEL_0,0.9999966621398926
I just had a heartbreak and I've done nothing but cry and contemplate suicide for the past hour,0,0.9977357387542725,LABEL_0,0.9999955892562866
My uncle pass away and I really miss him,0,0.9978882670402527,LABEL_0,0.9999964237213135
"I lost someone really special to me today....
I messed it up again 
Please forgive me",0,0.9986513257026672,LABEL_0,0.9966487288475037
"I just want to let every things go with crying, but I can't, cause I waste them in my childhood so now I've only crying soul which ain't forget bad memories.






(I don't want any comments, it was just for my self but thank you if you want to like me)!!!!!




Good luck",1,0.998082160949707,LABEL_0,0.9999970197677612
"*When am in my bedroom* : my parents say why are you always alone and have no friends 

*When I come out of my room for 10 minutes* : gets insulted by whole family 😔",0,0.9982690811157227,LABEL_0,0.99998939037323
Ahh comment section the best place in the world where people care about you :’),1,0.9994636178016663,LABEL_0,0.9999961853027344
Dont worry guys im here to hear what you have been through....,1,0.9715753793716431,LABEL_0,0.9993222951889038
"Why am I here?!






Oh...",0,0.9892925024032593,LABEL_1,0.9998536109924316
Mind: Dont give up life....your family will cry for you.......they love you...,1,0.9959024786949158,LABEL_1,0.9724134206771851
"Me: im fine 

Mind:.......your not fine...",0,0.9942218661308289,LABEL_0,0.9989985823631287
"I'm fine 
I'm fine
I'm fine 
I'm fine 
I'm fine
that's what's on my mind right now 🥺🥀💔",1,0.9997441172599792,LABEL_0,0.9998843669891357
"Roses are red
Violets are blue 
I'm scared to die
But tired of life...
:"")",0,0.9971790313720703,LABEL_0,0.9997826218605042
Who’s the singer?,0,0.99636310338974,LABEL_0,0.9999945163726807
What is name this song ??,0,0.9958316683769226,LABEL_0,0.999996542930603
What name of the first song?,0,0.9984558820724487,LABEL_0,0.9999797344207764
"Imagine you said to your family "" I'm tired of living "" and then they said "" haha, if u died who buy the graveyard for you "". They still minding money than me, so lol.",0,0.9969989061355591,LABEL_0,0.5666201710700989
"Time never ends
But life always ends
No matter what we do
We can’t stop neither of them 
All we can do is accept death 
And go on with our days 
One by One 😶😶😶",1,0.9821649789810181,LABEL_0,0.9999966621398926
I used to be a happy kid but now idk what happen to me,0,0.9437168836593628,LABEL_0,0.9999954700469971
depress in 6 years but fell great having friends on game,1,0.9952044486999512,LABEL_0,0.9998807907104492
"School: happy joking with friends 
At my dads: crying and texting my mom to make sure I dont kil myself 
At my moms: happy and relieved but also crying",1,0.9995391368865967,LABEL_0,0.999987006187439
why is the comments so depressing? please don't make it worse.,0,0.9993595480918884,LABEL_0,0.9753604531288147
Thx man am going tho a hard time and it making me fall asleep,0,0.999516487121582,LABEL_0,0.9999961853027344
"The most painful part is my parents told me that they love me and they will  supports me no matter what,but they dont act like it. They compares me to other people and killing me with their words. Im dying inside to be honest",1,0.9430666565895081,LABEL_0,0.9917112588882446
I search up this and wonder if I should kill myself.,0,0.9987844824790955,LABEL_1,0.9998737573623657
why tf does a person have feelings,0,0.9896642565727234,LABEL_0,0.9999947547912598
this is my happy music,1,0.9998738765716553,LABEL_0,0.9998772144317627
"Despite uploading memes on my channel, lief just gets fucking hard for me, i just cant see to look forward.",1,0.9631320834159851,LABEL_0,0.9999890327453613
Thanks for the song,1,0.9997884631156921,LABEL_0,0.9981932044029236
"Courage .. even if it's hard I promise you it will get better! Don't give a fake smile if you don't want to... I know it's hard! But please just give me a little smile by reading this... give yourself the strength to believe it, give yourself the strength to think that it will get better .. the future is always better .. please live for yourself and be happy!
 i love you!  I LOVE YOU !!! U^ｪ^U",1,0.9997602105140686,LABEL_1,0.9998822212219238
"I don't wanna live like this anymore
×× I'm really...tired of each and every 1 now ~ 
I'm too young to feel this way",0,0.9991080164909363,LABEL_0,0.9987296462059021
I’m tired of crying 🥺☹️😞😭☠️,0,0.9974167346954346,LABEL_0,0.9535813927650452
Aah yes don't mind me crying 'cause of my parents,1,0.7707768678665161,LABEL_0,0.999996542930603
"I just broke up with my gf. She'll be happier now in the coming future.
My life is over now",0,0.6778111457824707,LABEL_1,0.9998314380645752
"Why is everybody upset with depression? I had it and i can tell you ,it isn't funny .So i don't get why it became a trend to be depressed",0,0.9997445940971375,LABEL_0,0.9999327659606934
Having abusive parents toxic relationships depression anxiety just isn’t good for your mind so stay away from people who make it worse and stay with people who make it better,0,0.9994133710861206,LABEL_0,0.9999744892120361
don't  kill your self you are smart kind and and just... prefect belive in yourself you got this,1,0.995904266834259,LABEL_0,0.999996542930603
Have you ever been in that situation when you know your relationship which was an example of perfect love to everyone around you is ruined but you can't leave her because your love on her is perfect enough to make you wanna not exist and exist at the same time?,0,0.9754607081413269,LABEL_0,0.9999958276748657
"I'm a Coral reef



I Want to stil alive 

I know this pain always come to mind  every night

But this pain Will not stop me 

Every night before i sleep my brain just show what my bad decision on this day 


I always try to be perfect person 

Not be my self 


No love

No bodycare

No friends


Always do something alone alone

Alone alone

Alone and alone

Always alone",1,0.975433349609375,LABEL_1,0.999699592590332
I hate living like this nobody understands no matter how many times they say they try to they never will all my scars will be with me till I die I cant keep fighting my war im only 14 I cant deal with anymore of this abuse I cant it hurts so much,0,0.9978933930397034,LABEL_1,0.9978694915771484
Hi everyone I just wanted to say hi and it's all right to be Depressed and I'm depressed and I wanted you's or be happy and I hope you's all be happy or unhappy bit want you's to be happy and not depressed,1,0.9982559084892273,LABEL_0,0.9998534917831421
shout out to the people who cant cry anymore and just vibing to feelings you want to show,1,0.9825254678726196,LABEL_0,0.9999927282333374
"I hate my fake friends 
I hate to fake who I am 
I hate that they will not accept me 
I hate that's my life is boring 
I hate that I can't speak to people 
I hate that people around are all fake and care about their self's 
I hate the fact that society depresses me every day 
I have one think that keeps me alive and if I lose it idk what I will do",0,0.997352123260498,LABEL_1,0.9995342493057251
Youtube sure is rlly loving these two 15 seconds unskipable ads,1,0.9514926075935364,LABEL_0,0.9999954700469971
"I think about making enough money to get a cool bike and go to places... 
But when I think again, it all seems so pointles...

Going somewhere alone to do what?

Getting a girlfriend is rocket science and honestly, none seem interesting.

I just don't any purpose on anything",0,0.9994534850120544,LABEL_1,0.9901310205459595
I have 1 true friend and everyone else is about to leave and never talk to me again.,0,0.944206178188324,LABEL_0,0.9970415234565735
everyone exept two people seem to hate me i never now what to do i just need someone there that makes me worth living but i guess for now i am worthless i need help,0,0.9996470212936401,LABEL_1,0.9991752505302429
The *real pain* is the one which you're hiding it behind a fake smile *trust me i can feel you* it's happening to me every single day.,1,0.9681636095046997,LABEL_0,0.99998939037323
"... I’m getting tired of acting like a funny non-hurting friend. I got told today by my best friend that she and her other friend think I can’t hold on to promises and secrets. one of my best friends of now 6 years has stopped hanging with me and it’s so bad because she thinks I’m fine without her. I literally can’t live without my friends there like my second family, i just love them all. I’m also so tired of being so loyal to my best friends because they know how much I love them and love hanging out with them. My friend group is so small but is also so huge because I feel alive with them.. 

♡︎𝚜𝚘𝚏𝚒𝚊♡︎—————————————————————————————————————————————————————————————————————————————
wow. I knew this would happen. I’ve gotten tired of your bullshit. getting mad at me for no reason, saying we’re not friends anymore, ditching me to hangout with other friends. idc anymore, honestly your annoying, brat and think you can get your way whenever you want. we are not friends anymore. I actually can’t believe you. your so rude. I can’t believe I’m saying this, but I hate you. 💔

🥶annaleah🥶——————————————————————————————————————————————————————————————————————————-
hey! im kinda really depressed rn, i know you probably don’t care but I just want to let you know, fuck you. fuck you and all your name callings, fuck your sister, fuck your family, fuck you and your fake toxic shit. fuck everyone that acts like you. yes ive figured it out now. you find your “friends” then act like you like them, make everyone hate them and like you, then finally say “listen I don’t wanna be friends”. yep. f all your bullshit and toxicity. 😖💔

💔hailee💔————————————————————————————————————————————————————————————————————————————
dear hailee, honestly I don’t even know. you act like you depressed just because when you were little your fucking brothers said something rude to you?! the fuck? I’m over here with anxiety and you’re saying you have anxiety just because you get nervous sometimes. I have major anxiety, I worry about what people think about me, I worry about everything I do, I bit my nails constantly when I’m getting nervous. and I’m so fucking numb and depressed from my parents divorce, family fighting, being  called weak and ugly, feeling like I’m worthless. all you do is fucking pretend. 😒

TO MYSELF————————————————————————————————————————————————————————————————————————————-
they don’t love you. give up, you really don’t got this.
—————————————————————————————————————————————————————————————————————————————
UPDATE
I’m feeling better, I guess. But I’ve been feeling like all my friends worries are getting put it to my hands and school is just making it so much harder for me, I mean everyday a new person online give me there problems and then I just try and help but it never works.. I feel like I should just disappear for a weak to get my thoughts straight. Then come back to finally actually live. I need some help..please if you willing god send me a sign everything’s gonna be fine.. 😔💔
UPDATE (again sorry 😔)
so..I’ve been feeling like legit trash. I really don’t know how to explain what I’m going through. im so sorry annaleah, for not being up to all your standards. im so sorry sofia for not being good enough for you. im so sorry jake, for not being pretty or strong enough for you. oh also, im sorry mom for not being the person who makes you laugh and smile everyday. im sorry everyone.q
UPDATE (again sorry to annoy you) date: Wednesday, Oct. 21 2020
so. I’ve finally let go of my best friend of 7 years. I’m tired of everyone using me.. I can’t stand it. oh also, if you want please comment something just a little encouraging. and no, I don’t wanna kill my self I just want a break. I want a break from friends, and I want my mom to be happy.
UPDATE mon, nov. 16 12:44 am
so I’ve found another person that hates me. his names jake, and here’s what I think about him. dear jake, hey! I kinda really hate you right now. you say to my face that I’m ugly, weak and annoying. do you even know what respect is? honestly fuck you. I may be ugly and annoying but I most certainly am not weak. girls aren’t weak. I am not weak. get a life, stop fucking pretending that you  like hanging out with me. like honestly maybe I do enjoy hanging out with you but, you can a real bitch sometimes. remember when we used to laugh with each other? now we just sit there in hatred. that’s all. 😔",0,0.9902687072753906,LABEL_1,0.9994900226593018
Numb on everything Happy Birthday to me🥺✌,0,0.9970115423202515,LABEL_0,0.9999918937683105
my friend: i fell depressed.  me: why   my friend: my parents are mean to me     me: :o,0,0.9994655251502991,LABEL_0,0.9959945678710938
"Listening to the music: meh
reading the comments : sadness intensifies",1,0.9912310242652893,LABEL_0,0.9998457431793213
When im born i know im not gonna be successful,0,0.9994895458221436,LABEL_0,0.999996542930603
When she starts talking about other boys.,0,0.9231588840484619,LABEL_0,0.9999756813049316
"Have you ever had that feeling where you feel ignored by everyone? Or no one likes you at all and dont even want you to stay around? Thats what i go by everyday, you be with that one friend and then someone takea him away and now your'e alone again or you with your friends your headphones are on and that one song that brings back all the memories comes in you start fading away with those memories untill you get completely silent your friends start asking you whata wrong but you be like no all good but damn from the inside only god knows, that shit hurts so much i swear thats what i be living everyday.",0,0.9985494017601013,LABEL_0,0.9992830157279968
I'm not that great.. I've been through too much.. These songs are great .... But for some reason I thought of... suicide... idk why... Just forget what I said;-;...,0,0.9978078007698059,LABEL_1,0.9854012131690979
"_Who else wants to kill themselves  but are too scared?_



_Just me?_
_OK._",0,0.98968505859375,LABEL_1,0.999962568283081
When you wanted to cry but can't because there's no tears left..,1,0.9634527564048767,LABEL_0,0.9987579584121704
I don’t know what happened to me I used to happy a lot now I feel like life is shoving shit down my neck just to make my self feel bad,0,0.9991886019706726,LABEL_0,0.9999932050704956
"Why do people only care once you have passed away, if today I end my life, ""friends"" Who haven't thought about me in ages will suddenly care, and within a week it fades out, are people not worthy of care as long as they are breathing and have a beating heart?",0,0.9963663816452026,LABEL_0,0.9999580383300781
"I'm just tired of crying, smiling, pretending. I don't want to die i just wanna live in the different way",0,0.8497445583343506,LABEL_1,0.999981164932251
"Don't cry because they die,
-
Smile because they were born.",1,0.9994906187057495,LABEL_0,0.9999594688415527
Thank You For This!💗😽,1,0.9998273253440857,LABEL_0,0.9957693815231323
Yo... You've been scrolling to long... Head up champ 💪,0,0.9954328536987305,LABEL_0,0.9999960660934448
"im not crying because of the songs, im crying because i relate so much with the comments and i'm tired of it.",0,0.9987181425094604,LABEL_0,0.9999890327453613
I miss everyone and everything i cared about.... Depression is now Sad.... I miss everyone.,0,0.9992971420288086,LABEL_1,0.9993541836738586
the end of the day exists to begin the next,1,0.6866631507873535,LABEL_0,0.9999948740005493
I’m sad but i keep smiling for the people around me 😃😁,1,0.9995471835136414,LABEL_0,0.9999599456787109
"I just wanna say that i noise this music because I'm tired of the buying that I life…
I don't select my depression and sadness … they chose me...but all for my and my family is fine in a few moments when in alone :)",1,0.997384250164032,LABEL_0,0.9998144507408142
This comment section is the only place where i can find ppl like me 😭,0,0.9994354844093323,LABEL_0,0.9999967813491821
whos here because they lost their phone?,0,0.9993715882301331,LABEL_1,0.9958186745643616
"Could we get a tutorial, please?",0,0.9984460473060608,LABEL_0,0.9999518394470215
"Okay so a lot of people here don’t want to live anymore and want to kill them, self the American suicide number is 13 11 14 and if you don’t live in America just google suicide number for and then put your country. Hold on and keep going somebody loves and cares about you❤️",0,0.967388391494751,LABEL_0,0.9999645948410034
when you cry so much but you run out of tears sleep is just a vacation from reality,0,0.9784664511680603,LABEL_0,0.9999942779541016
I'm only 11 it sucks to be like this,0,0.9799891114234924,LABEL_0,0.9994155168533325
"Im too tired with this bullshit , i can't take it anymore",0,0.9995542168617249,LABEL_1,0.8414986729621887
thank you for the song :(,1,0.9997887015342712,LABEL_0,0.9998451471328735
getting tired of this shit man,0,0.9979922771453857,LABEL_0,0.9998416900634766
When you start vibing...thats when you know👏👏,0,0.9916572570800781,LABEL_0,0.9999971389770508
"I have been extremely sad before to the point where I didnt even know how to feel anymore, but things will get better I promise. Depression is like a cloud it comes and it might stay but eventually it rolls away. The way I got over my sadness was I cried it all out at night, called my friends and talked to them on the phone and through text. You are perfect just the way you are God made you into the beautiful, lovely, kind,generous, fantastic, amazing, and absolutely perfect person you are right now. The best advice I can give you is to just take life by the moment whatever life throws at you or when life tries to break you down, make you forget who you are, make you not love yourself because you want to be or look like someone else reply to life by telling it how big your God is. If you think no one loves you God loves you and so does all your friends and family. If you think you dont have any friends just remember God is your best friend, I'm a friend. And I will take you in no matter what. 🥰🤗🙂",1,0.999478280544281,LABEL_0,0.9880075454711914
Sigh 😔,0,0.9869005084037781,LABEL_0,0.9978824257850647
The worst sickness I have ever had is probably depression,0,0.9996125102043152,LABEL_0,0.9999963045120239
"I love her and I know its best to leave but how do you leave something you love...I know she wants somthing better than this but i want her,I want to be with her you know? I get its really selfish of me i just wish i had someone to talk to i dont know how long I'll last without help...",0,0.7988007068634033,LABEL_1,0.9998712539672852
"""It's okay to cry😭 but is it okay to die?"". If you have depression, Don't cut,😨 Talk trash about yourself😢, Don't commit su*c*de,😓 And please. Just please don't think you are not loved.😊🥰 we all love you.🤗🥰 Even if i'm a stranger to you.😪🤧 You are worth more than a money.🤭🤭 It's okay to die when not commit su*c*de.😖😟 To be honest Cutting,🔪🔪 Commiting,☠️ Saying bad things about your self😫 will not change😊 anything except making you sad. So please if you see this when you are sad don't be were all here for you🤭🤭. Includes GOD :)🤩🤩 Please spread this to other peoples sad songs!😍😩 ^^ (This is original :> Or, Not sure but please spread to cure depression😋 :3)
stay safe everyone!",0,0.960414707660675,LABEL_1,0.9946233034133911
My life doesn’t matter anymore. This is goodbye.,0,0.9982531666755676,LABEL_1,0.9999388456344604
Lmao imagine your own gf saying she's gonna take a shower but stays active on instagram couldn't be me,0,0.9875568151473999,LABEL_0,0.9999963045120239
"What's love?
What's a dad?
What are friends?
Who am I? 🤕🎭",1,0.9987133741378784,LABEL_0,0.9999946355819702
"A bunch of random people can sit here and say they’d miss but all they want to, but they won’t. How can you miss someone you don’t know? The only people that should miss me won’t... because those people don’t care.",0,0.9981018900871277,LABEL_0,0.9972788691520691
Congratulations making to 10 percent people in the entire world 😊,1,0.9997733235359192,LABEL_0,0.9999960660934448
"Every thought is a battle every breath is a war, and I don't think I'm winning anymore.",0,0.9985936284065247,LABEL_1,0.9925622344017029
"Do you know this feeling of wanting to live, but also kinda wanting to die?",0,0.9729182124137878,LABEL_0,0.8184915781021118
every night i fall asleep I think what would happen if i don´t wake up again,0,0.999138355255127,LABEL_1,0.8753176927566528
Why is life Soo bad . .. I've been wishing to die and leave this awful world .. I don't wanna feel pain anymore it hurts so much ... Why should I fake smile everyday.,0,0.9978622794151306,LABEL_1,0.9698743224143982
I just want to speak with someone...,1,0.9857906103134155,LABEL_1,0.9999924898147583
"Parents:Why are your grades dropoing,you are such a dissapointment.
Friends:Why are you always home and never wanna go out,do you hate us?
No,i just can't fake it anymore.I have no energy for school or anything.It's mentaly taking a tool on me,i can't do anything and that extra pressure isn't helping.
No,i don't hate you,i am just too tired to fake a smile around you.I am tired of living.It's like i am trapped in my mind and everyone around me is living while i am just existing.I hate this,i can't take it anymore.
But i'm fine if anyone asks.",0,0.9940438866615295,LABEL_1,0.9999876022338867
"I feel so stupid.
I don't even know why I'm writing this here..
It's like I think I should be happy, but I'm not
I should've good grades, but haven't.
I should clean my room, but I'm not
I should learn for scool but I don't
I wish I was a better person
I want to learn and I actually know it's not that difficult, but instead of I'm literally doing anything else, but not that what I should do..
I feel so bad and I don't even think it's depression but it's destroying me everyday a lil bit more
I just feel so f*cking useless",0,0.9994699358940125,LABEL_0,0.9965388774871826
I need to cry to sleep tonight,0,0.9960907101631165,LABEL_0,0.6344429850578308
"Some depression/suicide/self-harm/anxiety// quotes that I didn't make up (none of these are in a specific order (they're not best to worst or anything)):

""Depression is living in a body that fights to survive, with a mind that tries to die.""


""Sometimes I wish I could disappear, and watch to see who noticed I was gone.""


""Cutting is not a trend, it's an addiction.

It's like screaming but no one can hear.

It is an everyday day battle.""


""Not all scars show, not all wounds heal.
Sometimes you can't always see, the pain someone feels.""


""do you remember when you were a child
and you thought
that when you became a teenager
when you became older,
you would party every night
until 4 am

it's quite ironic
because little did you know
that at 4 am you'd be hysterically crying
debating whether to take your life
or not""

-aa


""a suicide note:

if you haven't noticed
the scars on my hips
or the fake smile on my lips
or the forced laugh that i've adopted
or the way i don't care
about the things i used to love,
then don't you dare stand
at my grave and cry

how can you cry for someone
that you don't even know?""


""My parents think I am lazy,
but what they don't know is that
Depression drains my energy,
It crushes my hopes and dreams,
It takes away my motivation
And makes me want to die.""


""I skipped a meal
But no one noticed,
Because I'm fat.

I cut my skin
But no one noticed,
Because I blamed the cat.

I purged my dinner
But no one noticed,
Because the weight stays.

I ended my life,
And everyone noticed,
But it was too late.""


""whenever i talk
whenever i laugh
whenever i utter a noise
i realize how annoying
and how stupid i am

i tell myself
to stop talking
to stop laughing
to stop making any noise

and maybe one day
I'll tell myself
to stop breathing

because maybe that's best
for everyone around me""

m.c.


"" *i'm fine* .
i'm not fine. please help me.

*I'm just tired* .
i can't take this anymore.

*i already ate* .
i starve myself.

*go away* .
show me you care enough to stay.

*i'm just cold* .
i don't want you to see my scars.

*""i'm better, i promise* .
i've never been this bad.

*i'm okay* .
i want to die.""


""her heart was once full
happy and joyful.
it became empty
and dull.

her eyes, once bright
became void.

and her real smile
was not existent

not happy
not real
just hurt
not depressed.

but she got used to it.
and it became a part of her""

e.s



I'll add more later, those weren't all of the quotes. Bye.",0,0.9975245594978333,LABEL_1,0.9996538162231445
"Some depression/suicide/self-harm/anxiety// quotes that I didn't make up (none of these are in a specific order (they're not best to worst or anything)):

""Depression is living in a body that fights to survive, with a mind that tries to die.""


""Sometimes I wish I could disappear, and watch to see who noticed I was gone.""


""Cutting is not a trend, it's an addiction.

It's like screaming but no one can hear.

It is an everyday day battle.""


""Not all scars show, not all wounds heal.
Sometimes you can't always see, the pain someone feels.""


""do you remember when you were a child
and you thought
that when you became a teenager
when you became older,
you would party every night
until 4 am

it's quite ironic
because little did you know
that at 4 am you'd be hysterically crying
debating whether to take your life
or not""

-aa


""a suicide note:

if you haven't noticed
the scars on my hips
or the fake smile on my lips
or the forced laugh that i've adopted
or the way i don't care
about the things i used to love,
then don't you dare stand
at my grave and cry

how can you cry for someone
that you don't even know?""


""My parents think I am lazy,
but what they don't know is that
Depression drains my energy,
It crushes my hopes and dreams,
It takes away my motivation
And makes me want to die.""


""I skipped a meal
But no one noticed,
Because I'm fat.

I cut my skin
But no one noticed,
Because I blamed the cat.

I purged my dinner
But no one noticed,
Because the weight stays.

I ended my life,
And everyone noticed,
But it was too late.""


""whenever i talk
whenever i laugh
whenever i utter a noise
i realize how annoying
and how stupid i am

i tell myself
to stop talking
to stop laughing
to stop making any noise

and maybe one day
I'll tell myself
to stop breathing

because maybe that's best
for everyone around me""

m.c.


"" *i'm fine* .
i'm not fine. please help me.

*I'm just tired* .
i can't take this anymore.

*i already ate* .
i starve myself.

*go away* .
show me you care enough to stay.

*i'm just cold* .
i don't want you to see my scars.

*""i'm better, i promise* .
i've never been this bad.

*i'm okay* .
i want to die.""


""her heart was once full
happy and joyful.
it became empty
and dull.

her eyes, once bright
became void.

and her real smile
was not existent

not happy
not real
just hurt
not depressed.

but she got used to it.
and it became a part of her""

e.s



I'll add more later, those weren't all of the quotes. Bye.",0,0.9975245594978333,LABEL_1,0.9996538162231445
"Nobody knows me
Nobody can understand me
My feel so lonely 
I'm tired of everything",0,0.9997792840003967,LABEL_1,0.9767642617225647
These songs didint effect me,1,0.8453624248504639,LABEL_1,0.915618360042572
I now have two new favorite songs thank you👍😔,1,0.9992673993110657,LABEL_0,0.9999971389770508
I’m 11 years old and all the friends that I’ve had we’re all immature and I feel so lonely and alone because I can’t become friends with older people because they think younger people are too immature. If I act sad in front of my sibling or parents they’ll just say “stop acting like a baby” and I have no one to about these things because all my friends are immature and parents or older people just think it’s bull shit and don’t understand how sad I feel. I just wish there was a single person I could be with for a little bit of a time and not feel so lonely. There has been this one girl that I really liked that finally understood me that after a little bit of talking just walked away and said she didn’t want to talk anymore. I also met one of my closest friends that was one of the only people that also liked me that wasn’t immature. After only 2 months of being best friends he had to move to France because of his dad’s job. Ever since than I’ve had to have silent tears and haven’t expressed my feelings to anyone other now on this very depressing YouTube video. Would love to hear your guys’ advice. I would also like to clarify that I understand that it’s just a phase and that I just have to wait but I don’t think it’s normal to feel so sad at such a young age like mine. Hope you understand.,0,0.9729998111724854,LABEL_0,0.9996685981750488
I like having a shower because i can cry and the rest wont notice,1,0.9802420735359192,LABEL_0,0.9999961853027344
im in the point where its just numb.... i cant even cry,0,0.9995915293693542,LABEL_1,0.9993365406990051
Anyone tell me the name of first song,0,0.9917809367179871,LABEL_0,0.9999923706054688
"just wanna  remind that You guys are all worth it , WE are all worth it🙂",1,0.9997583031654358,LABEL_0,0.999994158744812
"Tittle: Deppresing songs for depressed people 
Me: *plays it*
Me: Oh YaH i CaN fEeL iT tOo!!",0,0.9952261447906494,LABEL_0,0.9996126294136047
“Those who are heartless once cared too much”—Davy Jones,0,0.7068336606025696,LABEL_0,0.9999932050704956
"Well at least....















You fell for it fool......Thunder Cross Split Attack. 🙅",0,0.9990077614784241,LABEL_0,0.9999810457229614
Im not depressed but I like this type of songs 💞❤️♥️♥️💞,1,0.9986120462417603,LABEL_0,0.9999923706054688
I'm tired leaving in this world,0,0.9996651411056519,LABEL_1,0.9989834427833557
"Everytime im with people i love and few days they are not here now 
Thinking they forgot you  don't wanna be with you making you sad and just wanna  be in your room all alone crying and just thinking about life differently......",1,0.5290103554725647,LABEL_0,0.9999970197677612
